,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126
0,0.9000328612594418,0,0,0,0,0.8871869687176451,0.888823611844977,0,0,0,0.8944567200308677,0,0,0,0,0.8829953721085632,0.884627800542098,0,0,0.8851856675753887,0,0,0,0,0.8712593698800847,0.8728522821624656,0,0,0.8700776617416809,0,0,0,0,0.849883859315177,0.8514216217615606,0,0,0.9591930103485582,0,0,0.9534005175052531,0.9554791281627296,0,0,0.9540139317528387,0,0,0.9492201918266122,0.9512657082125634,0,0,0.9454864779775831,0,0,0.9364834886049511,0.9394628409279974,0,0,0.9300926904572113,0,0,0.909449846921525,0.9112046504240081,0,0,0.984033276853371,0,0,0.98739870210114,0.9897885011318122,0,0,0.9797347859517497,0,0,0.9849602878416311,0.9873110088257057,0,0,0.9734223750446024,0,0,0.9758293783319348,0.9780927292604181,0,0,0.9602812699669145,0,0,0.9483147703376003,0.950348141419186,0,0,0.9091437512755494,0,0,0,0.8978825414221924,0.8995719267155804,0,0.9058441360268435,0,0.8938768757820208,0.8955559647113286,0,0.896478105049174,0,0,0.8822506824393345,0.8839017916881149,0,0.8514052536181389,0,0.7690004920412911,0.7703219070299676,0,0.8474219355139642,0,0.7603659726433895,0.762959929817008,0,0.8380266215827619,0,0.7489701913731287,0.75020263202333,0,0.9000328612594418
1,0.08652040659281594,0,0,0,0,0.09445529328972328,0.09512829506373405,0,0,0,0.08844052292402216,0,0,0,0,0.09757766201676299,0.09824731198944525,0,0,0.09374298215330672,0,0,0,0,0.10611649991113381,0.10680340254809934,0,0,0.10098010409879897,0,0,0,0,0.12125352361084538,0.12195860770522796,0,0,0.03759240624920537,0,0,0.0404297348286879,0.04077563205509868,0,0,0.03975775357633703,0,0,0.04409583984233021,0.0444594278790358,0,0,0.04610139714579347,0,0,0.05504386400626304,0.05461691871375737,0,0,0.05595130373817127,0,0,0.07736436842203968,0.07796282024233603,0,0,0.015207778318828179,0,0,0.00944363954493191,0.00949525403618765,0,0,0.016844105999836045,0,0,0.011729594736908752,0.011816392957390717,0,0,0.022120911392933644,0,0,0.020141308164144806,0.020308512716300704,0,0,0.031647123345893396,0,0,0.04492073638838576,0.045298418624147144,0,0,0.07666651465823704,0,0,0,0.08641757812006841,0.08705960804975936,0,0.0787642509113703,0,0.08944790352526508,0.0900921813748155,0,0.08418790382642341,0,0,0.09811804694542652,0.09876912822884786,0,0.11010258623294467,0,0.17290176522543285,0.17367886926805265,0,0.11142906528503167,0,0.17797171305377726,0.17800715518048865,0,0.11386066457536231,0,0.18452193284981583,0.1853383082611692,0,0.08652040659281594
2,0.009473355341913738,0,0,0,0,0.011128198614767439,0.01122016356522075,0,0,0,0.010248695364533647,0,0,0,0,0.011823106383599626,0.011919528566579136,0,0,0.01266889991259112,0,0,0,0,0.013862000088582802,0.01397187258126164,0,0,0.017003087615438135,0,0,0,0,0.01779718829693867,0.017928602523247003,0,0,0.0023218432801003705,0,0,0.0026756865373184207,0.002687428100446179,0,0,0.002723343565664548,0,0,0.003052424413768906,0.00307487048109294,0,0,0.004188561275188008,0,0,0.004349514062459346,0.0042705745905148185,0,0,0.007518122709458467,0,0,0.007695231367710768,0.0077585397279103544,0,0,0.0005451772591454342,0,0,0.00043778848698982086,0.0004362444874898781,0,0,0.000706653415941513,0,0,0.0005477319087156973,0.0005487279811502345,0,0,0.0014332358346673942,0,0,0.001059908369663018,0.0010658116672955624,0,0,0.0036941373321920127,0,0,0.0031221485334780668,0.003143473007273209,0,0,0.008243710675044823,0,0,0,0.009398286689879267,0.009476333917929845,0,0.009005575617122416,0,0.01003524651797095,0.010118260141212606,0,0.011381213274364239,0,0,0.011951186797621553,0.012047040498110433,0,0.021833773124587078,0,0.03524728779709018,0.03545680564288045,0,0.023005065248651972,0,0.037312030897392906,0.03721565969477425,0,0.025787322582674497,0,0.04009263961971546,0.04032903932008755,0,0.009473355341913738
3,0.0020081115026093525,0,0,0,0,0.0024206790338858275,0.002439972822771812,0,0,0,0.0022330695672352643,0,0,0,0,0.0026037917974450547,0.0026246212082386695,0,0,0.003005709823167379,0,0,0,0,0.003162302607017137,0.0031874105668511744,0,0,0.004665578443097923,0,0,0,0,0.004274633280707119,0.004307159408390865,0,0,0.0004358884288204407,0,0,0.0005138149110609822,0.0005151044521702375,0,0,0.0005248067760868787,0,0,0.0005855801815069951,0.0005893369615436931,0,0,0.0008918410709035331,0,0,0.000842758795081481,0.0008251074115785965,0,0,0.001963304520955023,0,0,0.001559222145333278,0.0015709512956650715,0,0,9.925421779989559e-05,0,0,0.00010956162931943501,0.00010921885765793574,0,0,0.0001300036807957853,0,0,0.0001305666500655854,0.00013080183152884933,0,0,0.00028703288754617794,0,0,0.0002304002889492837,0.00023156946785874607,0,0,0.0009490807183700435,0,0,0.0005944227809781332,0.0005977591128619666,0,0,0.0017686712957065275,0,0,0,0.0019687122869400608,0.001984105795567257,0,0.001991353831428324,0,0.002133608468824449,0.002150536453800793,0,0.002764577826988676,0,0,0.00263960723262632,0.0026606362458714583,0,0.006720717200892362,0,0.009845598325947499,0.009908774632651274,0,0.007314039347086876,0,0.01055468184479823,0.010511902200500935,0,0.008863281064073279,0,0.011527828240957572,0.011601603044869423,0,0.0020081115026093525
4,0.00073454600380146,0,0,0,0,0.0008883414494513419,0.000895278345413417,0,0,0,0.0008195514812800864,0,0,0,0,0.0009588919512375928,0.0009664303912943303,0,0,0.0011230845712999766,0,0,0,0,0.0011777277218429642,0.0011869541347814278,0,0,0.0018385581630694994,0,0,0,0,0.0016154659703414924,0.0016276816758722407,0,0,0.00016242438671705529,0,0,0.000192156241303336,0.0001926760737239841,0,0,0.00019453453531802204,0,0,0.00021742870965308083,0.00021882552436194774,0,0,0.00033055090985533597,0,0,0.00030805444259071754,0.0003017030582906009,0,0,0.0007686401720724549,0,0,0.0005620230852717001,0.0005661515808826741,0,0,3.85416551064658e-05,0,0,4.8832003300063194e-05,4.871795833627085e-05,0,0,4.975419619114197e-05,0,0,5.682970207891033e-05,5.696023893975124e-05,0,0,0.00010712501152966202,0,0,9.499764215090511e-05,9.550217944689576e-05,0,0,0.00037174572934179636,0,0,0.00021943544363969665,0.00022067411194618203,0,0,0.0006497428218894151,0,0,0,0.0007138749098301979,0.0007193298742504866,0,0.0007348047208061683,0,0.0007774152645031366,0.0007834585657616436,0,0.0010436248558162219,0,0,0.0009732404315827296,0.0009808812764060583,0,0.002805644320655785,0,0.0038937694734374004,0.003919070146317034,0,0.0031123402549849788,0,0.004188394894909963,0.004169469161155375,0,0.0039672546379706936,0,0.004595331065491815,0.004625190645887414,0,0.00073454600380146
5,0.0003615098528320119,0,0,0,0,0.00043680695986246965,0.00044020080394320294,0,0,0,0.00040260482098862396,0,0,0,0,0.00047202875237583415,0.0004757184177068227,0,0,0.0005508867490567112,0,0,0,0,0.0005821584009430449,0.0005866898263316735,0,0,0.0009135063982900137,0,0,0,0,0.0008019660397776156,0.0008079928533611728,0,0,8.200707046343835e-05,0,0,9.709985827358922e-05,9.739366440669742e-05,0,0,9.762045564515181e-05,0,0,0.00010932616115883282,0.00011004055288367855,0,0,0.00016367412059421126,0,0,0.00015302904711912056,0.00014995488127108602,0,0,0.00038249735045497215,0,0,0.0002749542335460866,0.00027697544121316143,0,0,2.0032188314401007e-05,0,0,2.746100174440852e-05,2.7411084127863854e-05,0,0,2.5605033255231352e-05,0,0,3.150558034776391e-05,3.1588392110499394e-05,0,0,5.372241233543052e-05,0,0,5.0967327912716696e-05,5.1247571484047136e-05,0,0,0.00018534975991703795,0,0,0.00010994875582475935,0.0001105867178136223,0,0,0.00031994788570232664,0,0,0,0.0003494254046618238,0.000352087705091766,0,0.00036124886790378963,0,0.0003812503653401057,0.00038420154483811845,0,0.0005131790322989131,0,0,0.0004793655285232864,0.00048310645060240664,0,0.0014288368582452764,0,0.0019567484359575065,0.0019694495102119155,0,0.0016009641795537767,0,0.002105684366257471,0.002095978508533377,0,0.002102564706270204,0,0.0023116820378091085,0.0023267021696058918,0,0.0003615098528320119
6,0.00020974531544615548,0,0,0,0,0.0002531027048004346,0.0002550668712633667,0,0,0,0.0002330705866904681,0,0,0,0,0.0002736516670148346,0.00027578575437259506,0,0,0.0003173740754412195,0,0,0,0,0.00033820900097604646,0.00034083231032280993,0,0,0.0005262664855056284,0,0,0,0,0.0004666741352470957,0.00047016563081551596,0,0,4.856182973422136e-05,0,0,5.7517949978397154e-05,5.77064619373166e-05,0,0,5.7536386771532715e-05,0,0,6.453248362259187e-05,6.496010045640632e-05,0,0,9.52934744172944e-05,0,0,8.953928239006843e-05,8.777856030746858e-05,0,0,0.00022098630702097283,0,0,0.00015899140525549866,0.00016016484966951402,0,0,1.2111060508024824e-05,0,0,1.75314856808228e-05,1.750611894889094e-05,0,0,1.537296338285942e-05,0,0,1.991161378178626e-05,1.9968669072435628e-05,0,0,3.162135263510366e-05,0,0,3.147649452944258e-05,3.1653855199561364e-05,0,0,0.00010728638642622593,0,0,6.474463001122371e-05,6.512870244641651e-05,0,0,0.0001855965007412084,0,0,0,0.00020198178496574112,0.0002035221131543111,0,0.0002090763034713456,0,0.000220606294222036,0.00022231294244636765,0,0.00029567839591913337,0,0,0.00027800145979294,0.00028016440660311805,0,0.0008309424813925291,0,0.001142523147013067,0.0011499157266790733,0,0.0009356395543944421,0,0.0012291212138716863,0.0012234692350062907,0,0.0012497081929283027,0,0.0013488867952740806,0.0013576271681530307,0,0.00020974531544615548
7,0.00013483748552415656,0,0,0,0,0.00016251498453204755,0.00016377581192364866,0,0,0,0.00014953834381639737,0,0,0,0,0.00017576088951162908,0.00017712980497371867,0,0,0.00020262568157921958,0,0,0,0,0.0002175114244694201,0.00021919450115177926,0,0,0.00033470526929905314,0,0,0,0,0.00030036196876371114,0.0003026014659945834,0,0,3.173196328486836e-05,0,0,3.7590313539619084e-05,3.7720910210484205e-05,0,0,3.7458152287072986e-05,0,0,4.206112216573369e-05,4.2342882790675856e-05,0,0,6.141209535231877e-05,0,0,5.7966828103139873e-05,5.684652401152711e-05,0,0,0.00014095441632013474,0,0,0.0001019785489791957,0.00010273413401981685,0,0,8.041068549609218e-06,0,0,1.2131901385085653e-05,1.2117814589165983e-05,0,0,1.0153019757960622e-05,0,0,1.3672322603589359e-05,1.3713986840963226e-05,0,0,2.056252692168069e-05,0,0,2.123385583167932e-05,2.135572181958529e-05,0,0,6.854729981782789e-05,0,0,4.212353927241033e-05,4.237772808235951e-05,0,0,0.00011927743254221731,0,0,0,0.00012948758337668676,0.0001304765107759328,0,0.00013408570044955143,0,0.00014152432890982288,0.0001426193683322593,0,0.0001886708994681562,0,0,0.00017859817350587758,0.00017998497365003945,0,0.0005299459112966787,0,0.0007358493725739601,0.0007405951548436894,0,0.0005980939606899955,0,0.0007912724500931143,0.00078766296259705,0,0.0008063477056369105,0,0.0008678851262258238,0.0008734917354279696,0,0.00013483748552415656
8,9.296715817388235e-05,0,0,0,0,0.0001119318551969819,0.0001128002322294238,0,0,0,0.00010292932336280378,0,0,0,0,0.00012107817982547987,0.00012202035792064412,0,0,0.00013884736002597742,0,0,0,0,0.00014997842800933692,0.00015113679418683813,0,0,0.0002282480116444087,0,0,0,0,0.00020718810215218406,0.00020872855831453437,0,0,2.2174244958618824e-05,0,0,2.627048308773022e-05,2.6365931777462332e-05,0,0,2.6097562448665473e-05,0,0,2.9331265023095172e-05,2.9529466222526525e-05,0,0,4.242509274831696e-05,0,0,4.0202899397852e-05,3.9437038680698884e-05,0,0,9.637969451145679e-05,0,0,7.019358060008689e-05,7.071541034050993e-05,0,0,5.692056699080373e-06,0,0,8.878474246656964e-06,8.87021658206599e-06,0,0,7.156726694032758e-06,0,0,9.942991285939898e-06,9.974748253816034e-06,0,0,1.4312522109567997e-05,0,0,1.5222372884730843e-05,1.5311015080701485e-05,0,0,4.6940735751984106e-05,0,0,2.933273585036811e-05,2.9512165449181334e-05,0,0,8.221490609200554e-05,0,0,0,8.908326996903277e-05,8.976457932262679e-05,0,9.225310815355186e-05,0,9.741302230563252e-05,9.816699605217753e-05,0,0.0001291943715900483,0,0,0.0001230555883392952,0.000124009663642727,0,0.00036133345837462594,0,0.0005074181399952807,0.0005106808825838765,0,0.00040819289300355303,0,0.0005453886363542981,0.0005429238325063751,0,0.0005531031967438673,0,0.0005978453444378513,0.0006016964306831182,0,9.296715817388235e-05
9,6.744304028546629e-05,0,0,0,0,8.112570882972936e-05,8.175512362289811e-05,0,0,0,7.456142797301375e-05,0,0,0,0,8.776669218180234e-05,8.844917726512056e-05,0,0,0.00010018094251982088,0,0,0,0,0.00010879205839207276,0.00010963103494119982,0,0,0.00016387567421956937,0,0,0,0,0.0001503230922235136,0.0001514380869689964,0,0,1.6270153586828787e-05,0,0,1.9276822729445694e-05,1.9349415234718274e-05,0,0,1.910097767389139e-05,0,0,2.1483842697268297e-05,2.163005833550964e-05,0,0,3.08279205696477e-05,0,0,2.9312684678689463e-05,2.8761117032878988e-05,0,0,6.936639019779711e-05,0,0,5.085450424470561e-05,5.123364782601455e-05,0,0,4.221845802679019e-06,0,0,6.7706110496601645e-06,6.765621421423454e-06,0,0,5.28960621802444e-06,0,0,7.542451523427394e-06,7.567462509092444e-06,0,0,1.0467319753001508e-05,0,0,1.1409528004403167e-05,1.1476762011295589e-05,0,0,3.3829684236044835e-05,0,0,2.145944528865476e-05,2.1592187928985917e-05,0,0,5.962720876385986e-05,0,0,0,6.450906394937013e-05,6.500304687546042e-05,0,6.680113491045111e-05,0,7.056862222667748e-05,7.111500138522767e-05,0,9.315000246422295e-05,0,0,8.921337809977892e-05,8.990421004713722e-05,0,0.00025904608263055043,0,0.0003678786428385176,0.0003702377280005546,0,0.000292719551941576,0,0.00039523763370103885,0.00039346796543001533,0,0.0003976619754167471,0,0.0004330120976584193,0.0004357940903717208,0,6.744304028546629e-05
